"","DayOfYear","Tmean","daily_thermal_time","cumul_thermal_time","cumul_thermal_time_dormancy","cumul_vern_days","vern_fac","Berry_thermal_time","sum_daily_thermal_time","days_since_bud_burst","Matdtt","FFulindex","iStage","Vcarbo","Pcarb","Vreserve","aeration_stress","soil_water_stress1","soil_water_stress2","Cpool","vcarbo_limits_swdf","vcarbo_limits_air","vcarbo_limits_salt","shoot_num","berry_num_shoot","berry_num_vine","BerryDw","SugarDw","FruitDw","BerryStage","Brix","FruitSink","VLeafwt","VStemwt","VRootwt","root_growth","stem_growth","leaf_growth","LAI","LatNo","shoot_sqm","VineEop","Tru","total_soil_water","rain","ponding","irrigation","drainage","root_uptake","evap","Pesw","water_table","ATheta","soil_water_deficit","soil_water","infiltration","runoff","salt_stress1","salt_stress2"
"601",2020-08-23,8.2,2.34175,103.7721375,30.1381843711516,29.41094,0.43230814315,0,5512.82721425,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602",2020-08-24,8.65,2.9683125,106.74045,30.1381843711516,29.41094,0.43230814315,0,5515.79552675,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603",2020-08-25,9.15,3.7323125,110.4727625,30.1381843711516,29.41094,0.43230814315,0.732312499999999,5519.52783925,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604",2020-08-26,12.75,5.743,116.2157625,30.1381843711516,29.41094,0.43230814315,2.743,5525.27083925,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605",2020-08-27,13.05,6.382,122.5977625,30.1381843711516,29.41094,0.43230814315,3.382,5531.65283925,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"606",2020-08-28,15.3,8.219,130.8167625,30.1381843711516,29.41094,0.43230814315,5.219,5539.87183925,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607",2020-08-29,21.1,13.6,144.4167625,30.1381843711516,29.41094,0.43230814315,10.6,5553.47183925,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608",2020-08-30,20.6,13.1,157.5167625,30.1381843711516,29.41094,0.43230814315,10.1,5566.57183925,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609",2020-08-31,12.45,4.95,162.4667625,30.1381843711516,29.41094,0.43230814315,1.95,5571.52183925,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610",2020-09-01,8.8,2.963,165.4297625,30.1381843711516,29.41094,0.43230814315,0,5574.48483925,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611",2020-09-02,13,6.011,171.4407625,30.1381843711516,29.41094,0.43230814315,3.011,5580.49583925,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"612",2020-09-03,11.45,3.95,175.3907625,30.1381843711516,29.41094,0.43230814315,0.949999999999999,5584.44583925,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613",2020-09-04,10.85,3.812,179.2027625,30.1381843711516,29.41094,0.43230814315,0.812000000000001,5588.25783925,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614",2020-09-05,10.95,4.4340375,183.6368,30.1381843711516,29.41094,0.43230814315,1.4340375,5592.69187675,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615",2020-09-06,12.5,5.705,189.3418,30.1381843711516,29.41094,0.43230814315,2.705,5598.39687675,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616",2020-09-07,18.85,11.35,200.6918,30.1381843711516,29.41094,0.43230814315,8.35,5609.74687675,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617",2020-09-08,19.65,12.15,212.8418,30.1381843711516,29.41094,0.43230814315,9.15,5621.89687675,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618",2020-09-09,19.05,11.55,224.3918,30.1381843711516,29.41094,0.43230814315,8.55,5633.44687675,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619",2020-09-10,12.65,5.254475,229.646275,30.1381843711516,29.41094,0.43230814315,2.254475,5638.70135175,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620",2020-09-11,10.2,2.793315,232.43959,30.1381843711516,29.41094,0.43230814315,0,5641.49466675,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621",2020-09-12,10.95,4.025,236.46459,30.1381843711516,29.41094,0.43230814315,1.025,5645.51966675,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622",2020-09-13,12.35,5.351,241.81559,30.1381843711516,29.41094,0.43230814315,2.351,5650.87066675,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623",2020-09-14,14.95,7.45,249.26559,30.1381843711516,29.41094,0.43230814315,4.45,5658.32066675,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624",2020-09-15,12.45,5.058455,254.324045,30.1381843711516,29.41094,0.43230814315,2.058455,5663.37912175,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625",2020-09-16,10.2,3.014,257.338045,30.1381843711516,29.41094,0.43230814315,0.0140000000000011,5666.39312175,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626",2020-09-17,11.95,4.821,262.159045,30.1381843711516,29.41094,0.43230814315,1.821,5671.21412175,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627",2020-09-18,12.65,6.3600125,268.5190575,30.1381843711516,29.41094,0.43230814315,3.3600125,5677.57413425,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628",2020-09-19,12.15,5.224,273.7430575,30.1381843711516,29.41094,0.43230814315,2.224,5682.79813425,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629",2020-09-20,12.15,5.27,279.0130575,30.1381843711516,29.41094,0.43230814315,2.27,5688.06813425,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630",2020-09-21,15.7,8.542,287.5550575,30.1381843711516,29.41094,0.43230814315,5.542,5696.61013425,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631",2020-09-22,19.05,11.55,299.1050575,30.1381843711516,29.41094,0.43230814315,8.55,5708.16013425,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632",2020-09-23,14.45,6.95,306.0550575,30.1381843711516,29.41094,0.43230814315,3.95,5715.11013425,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633",2020-09-24,13.7,6.2,312.2550575,30.1381843711516,29.41094,0.43230814315,3.2,5721.31013425,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634",2020-09-25,13.25,5.75,318.0050575,30.1381843711516,29.41094,0.43230814315,2.75,5727.06013425,0,0,0.617417243010328,1,0,0,0,0,0,0,0,0.164055890544736,0.99586529664623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635",2020-09-26,15,7.5,0,30.1381843711516,29.41094,0.43230814315,4.5,5734.56013425,0,0,0.617417243010328,2,0.0169125012377147,0.0212068977233199,1943.89100053998,0,1,1,125.891000539984,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,40.6004863793355,10.1501215948339,25.3753039870847,25.3753039870847,10.1501215948339,40.6004863793355,0.156488755015642,1,31.2911539692246,0,0,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"636",2020-09-27,13.15,6.043,6.043,30.1381843711516,29.41094,0.43230814315,3.043,5740.60313425,1,0,0.617417243010328,2,0.0214717169032161,0.0268107929766324,1904.95694423919,1,1,1,155.455043753201,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,63.7883008099231,19.4252470983739,31.8678920706573,6.49258808357262,9.27512550354004,23.1878144305875,0.0835628591260824,1,31.2911539692246,0.00974187930469629,0.00681931539715515,45.1823121884633,0,0,5.025,-0.00099999999999989,0.00681931539715515,0.114368496139516,-0.792687811536674,200,-0.0177215189873419,10.05,0.1784289807368,0.5025,0,1,1
"637",2020-09-28,17.55,10.05,16.093,30.1381843711516,29.41094,0.43230814315,7.05,5750.65313425,2,0,0.617417243010328,2,2.22193878560504,2.45606717877566,1863.25155706794,1,1,1,148.79030725267,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,89.9355185828359,29.8841341985936,39.1891131543785,7.3212210837212,10.4588871002197,26.1472177729128,0.177328496631405,1.02688312530518,31.2911539692246,0.00144771814556633,0.00101340268463829,45.4009350690545,3.4,0,0,0,0.00101340268463829,0.120363716724146,-0.57406493094546,200,0.0208923735152737,9.66868781153667,0.223055459771427,0.34,0,1,1
"638",2020-09-29,12.85,5.468405,21.561405,30.1381843711516,29.41094,0.43230814315,2.468405,5756.12153925,3,0,0.617417243010328,2,7.33702636770858,9.89920295382817,1849.37680977441,1,1,1,172.450408413269,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,102.561574398344,34.9345563902135,42.724408808484,3.53529565410552,5.05042219161987,12.6260558155077,0.222606360723902,1.04490125179291,31.2948265273264,0.0102491665404294,0.007174416456121,45.55478207815,3.2,0,0,0,0.007174416456121,0.158978574448404,-0.420217921849984,200,0.0430313993980345,9.45006493094441,0.215752567182867,0.32,0,1,1
"639",2020-09-30,15.2,8.052,29.613405,30.1381843711516,29.41094,0.43230814315,5.052,5764.17353925,4,0,0.617417243010328,2,12.0877926719378,13.2187386255554,1834.67651077892,0.990953318758228,1,1,170.237381981949,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,118.506866981258,41.3126734747167,47.1890908084965,4.46468200001251,6.37811708450317,15.9452925829147,0.279254614048439,1.07878303527832,31.297288020016,0.0232525422540806,0.0162767793006645,45.3829855031716,0,0,0,0,0.0162767793006645,0.155519795677755,-0.592014496828403,200,0.0586108433572826,9.29621792184683,0.186157010793681,0,0,1,1
"640",2020-10-01,17.65,10.15,39.763405,30.1381843711516,29.41094,0.43230814315,7.15,5774.32353925,5,0,0.617417243010328,2,15.914927625403,16.4555173163903,1820.50400797795,0.991727746526512,1,1,169.29514827692,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,136.416051729919,48.4763473524328,52.2036626084948,5.01457179999829,7.16367387771606,17.9091847486607,0.341549298465958,1.13025307655334,31.3019166789621,0.0400690986669695,0.0280483685892178,45.603540478357,0,0,4.73400724841105,0,0.0280483685892178,0.22479738106648,-0.371459521642996,200,0.0412137218408005,9.46801449682209,0.206469142793237,0.473400724841105,0,1,1
"641",2020-10-02,18,10.70895,50.472355,30.1381843711516,29.41094,0.43230814315,7.70895,5785.03248925,6,0,0.617417243010328,2,19.6349818066183,20.0133590906322,1810.65777192218,0.992336022290054,1,1,172.204164742027,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,153.96439556678,55.4956850065465,57.1171989799071,4.91353637141228,7.01933765411377,17.5483438368606,0.401273803856867,1.18454527854919,31.3089481053658,0.0608318091197434,0.0425822656586487,45.3961551250359,0,0,0,0,0.0425822656586487,0.164803087662493,-0.578844874964138,200,0.0635484028726624,9.24745952163246,0.175086766284984,0,0,1,1
"642",2020-10-03,17.2,9.7,60.172355,30.1381843711516,29.41094,0.43230814315,6.7,5794.73248925,7,0,0.617417243010328,2,20.5016150075513,22.8404803015167,1805.54534758256,0.992825208230604,1,1,175.953352852593,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,169.210847465833,61.5942658437963,61.3862055907809,4.26900661087376,6.09858083724976,15.2464518990533,0.452175724002278,1.23371076583862,31.3163650728516,0.0564264669966385,0.0394985262249911,45.2578753183203,0,0,0,0,0.0394985262249911,0.0987812804905834,-0.717124681679713,200,0.0425473544356173,9.45484487494828,0.157327650737816,0,0,1,1
"643",2020-10-04,16,8.79522,68.967575,30.1381843711516,29.41094,0.43230814315,5.79522,5803.52770925,8,0,0.617417243010328,2,23.8303336583311,25.2868571716009,1806.78004796276,0.993225840979016,1,1,181.789235138465,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,182.660628964263,66.9741786970372,65.1521445172319,3.76593892645102,5.37991285324097,13.4497814984298,0.496322583026608,1.27828061580658,31.3230816694758,0.0824619493329858,0.057723363550067,45.1133134636473,0,0,0,0,0.057723363550067,0.0868384911229361,-0.861686536352716,200,0.0285443360346927,9.59312468165741,0.142029462368747,0,0,1,1
"644",2020-10-05,18.1,10.6,79.567575,30.1381843711516,29.41094,0.43230814315,7.6,5814.12770925,9,0,0.617417243010328,2,4.59865555590843,5.13246376721376,1785.47929305599,0.993562887621016,1,1,159.377249889502,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,198.310313518896,72.9073361410375,69.4687129812806,4.31656846404867,5.93315744400024,15.6496845546337,0.546678879748471,1.33198583126068,31.3291704467938,0.0073108173961672,0.0051175720901653,45.5573102024722,0,0,4.8688432681614,0,0.0051175720901653,0.0377700159010878,-0.417689797527829,200,0.0139051608787041,9.73768653632279,0.24287122003877,0.48688432681614,0,1,1
"645",2020-10-06,16,8.5,88.067575,30.1381843711516,29.41094,0.43230814315,5.5,5822.62770925,10,0,0.617417243010328,2,25.7251722838253,28.8690075069312,1790.17697783998,0.993798895631299,1,1,183.24561408959,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,210.755030829061,77.9855250372167,72.9732942747716,3.504581293491,5.0781888961792,12.4447173101642,0.586108766067913,1.37504124641418,31.3365072248613,0.0894991864562478,0.06264942945246,45.3315189862426,0,0,0,0,0.06264942945246,0.16314178677708,-0.64348101375737,200,0.058866855950476,9.29368979748905,0.205193503716273,0,0,1,1
"646",2020-10-07,13.8,6.3,94.367575,30.1381843711516,29.41094,0.43230814315,3.3,5828.92770925,11,0,0.617417243010328,2,3.29496781614013,4.21651297613113,1777.70010180315,0.993963202471394,1,1,166.540821747168,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,219.964325544703,81.9194334997411,75.6019349495747,2.62864067480316,3.93390846252441,9.20929471564238,0.614964177387933,1.40694689750671,31.3423891121774,0.00314608980597715,0.00220226282667969,46.4372113834423,11.2,0,0,0,0.00220226282667969,0.0121053399736299,0.462211383442321,200,0.0360019226624414,9.51948101370839,0.26316355324874,1.12,0,1,1
"647",2020-10-08,11.6,4.19154,98.559115,30.1381843711516,29.41094,0.43230814315,1.19154,5833.11924925,12,0,0.617417243010328,2,13.8029524584465,21.772075913462,1780.89437141828,0.994113458164275,1,1,180.964279795439,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,226.104543797436,84.6197842611547,77.3700487787509,1.76811382917624,2.70035076141357,6.14021825273286,0.634064009230325,1.42817151546478,31.3467478076818,0.0529223928620763,0.0370456743725693,47.2343509270277,10.2,0,0,0,0.0370456743725693,0.185814782042096,1.25935092702766,200,0.147970773012958,8.41378861649704,0.235992599949793,1.02,0,1,1
"648",2020-10-09,13.3,5.8,104.359115,30.1381843711516,29.41094,0.43230814315,2.8,5838.91924925,13,0,0.617417243010328,2,22.1269348868312,30.3274869979857,1788.46651103046,0.994272080754693,1,1,185.66157675401,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,234.497241506843,88.3560825838323,79.7958480213152,2.42579924256423,3.73629832267761,8.3926977094074,0.659914542236507,1.45753824710846,31.3496473456542,0.0820257579413141,0.0574180295810967,47.3878814392698,3.6,0,0.372149483427559,0,0.0574180295810967,0.186266406519557,1.41288143926976,200,0.228693764769778,7.61664907289844,0.219233576813827,0.397214948342756,0,1,1
"649",2020-10-10,14.5,7.642,112.001115,30.1381843711516,29.41094,0.43230814315,4.642,5846.56124925,14,0,0.617417243010328,2,32.6086846237688,36.200698363007,1802.06041952861,0.994398281669019,1,1,192.4405596012,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,245.410633924413,93.2883368982549,82.9649774149373,3.16912939362217,4.93225431442261,10.9133924175697,0.69310802857433,1.49622642993927,31.3536591942394,0.137076267919223,0.0959533859093795,47.107982726315,0,0,0,0,0.0959533859093795,0.18394532704534,1.13298272631504,200,0.244241158416073,7.46311856064128,0.190403928217677,0,0,1,1
"650",2020-10-11,13.95,6.45,118.451115,30.1381843711516,29.41094,0.43230814315,3.45,5853.01124925,15,0,0.617417243010328,2,29.110582965339,37.3081814224119,1815.01408580624,0.994483120800171,1,1,193.159708230492,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,254.619758672846,97.5433093561406,85.6577968963272,2.6928194813899,4.25497245788574,9.20912474843309,0.720830944835459,1.52887451648712,31.358944465118,0.109924653251424,0.0769472559655932,46.9154319748263,0.2,0,0,0,0.0769472559655932,0.135603495523113,0.940431974826332,200,0.215896984954031,7.74301727357894,0.175359166236608,0.02,0,1,1
"651",2020-10-12,12.75,5.95,124.401115,30.1381843711516,29.41094,0.43230814315,2.95,5858.96124925,16,0,0.617417243010328,2,31.4751411197392,39.1927441518622,1831.53255830026,0.994560421031306,1,1,198.019881074646,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,263.10281682499,101.524141694474,88.1505750315679,2.49277813524067,3.98083233833313,8.48305815214379,0.746133939745818,1.55898749828339,31.3634045862311,0.125903711918437,0.0881325968420167,46.7094416656991,0,0,0,0,0.0881325968420167,0.117857712285253,0.734441665699063,200,0.196398174678647,7.93556802504835,0.15957605383671,0,0,1,1
"652",2020-10-13,15,7.971,132.372115,30.1381843711516,29.41094,0.43230814315,4.971,5866.93224925,17,0,0.617417243010328,2,37.0080746716681,40.5356928002672,1848.63705895579,0.994638013553435,1,1,200.25775648555,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,274.358735149556,106.854535008835,91.4678374087845,3.31726237721655,5.33039331436157,11.2559183245659,0.779310745994719,1.59932339191437,31.3675183815584,0.169834013255502,0.118883807254272,46.4810769612919,0,0,8.88178419700125e-16,0,0.118883807254272,0.109480897152936,0.506076961291855,200,0.175538396541385,8.14155833415382,0.145191728630127,8.88178419700125e-17,0,1,1
"653",2020-10-14,12.4,5.492,137.864115,30.1381843711516,29.41094,0.43230814315,2.492,5872.42424925,18,0,0.617417243010328,2,32.9803611920106,42.9883088229797,1867.73506380864,0.994684589424635,1,1,203.961710748431,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,282.164762120529,110.617138291764,93.781563494042,2.31372608525749,3.76260328292847,7.80602697097298,0.802138229188931,1.62710988521576,31.3730287495408,0.13396203993513,0.0937734263576388,46.3032575045505,0,0,0,0,0.0937734263576388,0.0840460303836859,0.32825750455053,200,0.152412856857074,8.36992303853639,0.135858294411649,0,0,1,1
"654",2020-10-15,15.75,8.4785575,146.3426725,30.1381843711516,29.41094,0.43230814315,5.4785575,5880.90280675,19,0,0.617417243010328,2,35.560160735671,38.3843494962925,1882.05897570819,0.994757727432133,1,1,201.097418280418,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,294.087264005845,116.391510392594,97.3209383440121,3.53937484997019,5.77437210083008,11.9225018853169,0.836599260719185,1.67000150680542,31.376824718571,0.170099040752933,0.119069326499314,46.1060170509149,0,0,0,0,0.119069326499314,0.0781711271363286,0.131017050914888,200,0.134405823265832,8.54774249524991,0.127512731542005,0,0,1,1
"655",2020-10-16,18,10.5,156.8426725,30.1381843711516,29.41094,0.43230814315,7.5,5891.40280675,20,0,0.617417243010328,2,41.6031107721481,42.767455498563,1897.45233158689,0.994791590312915,1,1,203.599253449519,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,308.75513617955,123.565100575852,101.689230880497,4.36829253648522,7.17359018325806,14.6678721737049,0.878424544093704,1.72310936450958,31.3826842297172,0.224310574093136,0.157017399191204,45.8762160884278,0,0,0,0,0.157017399191204,0.0727835632958651,-0.0987839115721814,200,0.114432106445147,8.74498294885417,0.119645661828587,0,0,1,1
"656",2020-10-17,18.5,11,167.8426725,30.1381843711516,29.41094,0.43230814315,8,5902.40280675,21,0,0.617417243010328,2,43.6103862914365,44.9881476702781,1913.51225340165,0.994802145081956,1,1,205.805154973445,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,324.10721427352,131.171742822098,106.280975016963,4.59174413646546,7.60664224624634,15.3520780939693,0.92163081360968,1.778733253479,31.3899394015347,0.235887972519149,0.165121577951401,45.6491801679285,0,0,-8.88178419700125e-16,0,0.165121577951401,0.0619143425478773,-0.32581983207146,200,0.091161122905736,8.97478391130585,0.113275491390123,-8.88178419700125e-17,0,1,1
"657",2020-10-18,19.85,12.35,180.1926725,30.1381843711516,29.41094,0.43230814315,9.35,5914.75280675,22,0,0.617417243010328,2,42.6780375909963,43.485300688481,1925.21848497578,0.994808178568556,1,1,203.057456914295,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,341.299512197312,139.789283181595,111.44294275054,5.16196773357713,8.61754035949707,17.192297923792,0.969376032790873,1.84116864204407,31.3975382934704,0.240545101219073,0.16838156798583,45.4282691764135,0,0,0,0,0.16838156798583,0.0525294235292289,-0.546730823586519,200,0.0681701436187081,9.20181983176525,0.108130306895684,0,0,1,1
"658",2020-10-19,17.1,9.6,189.7926725,30.1381843711516,29.41094,0.43230814315,6.6,5924.35280675,23,0,0.617417243010328,2,5.49710692160615,6.51335273264536,1906.29426564296,0.994802266132674,1,1,173.597629164758,0.164055890544736,0.99586529664623,1,228.051247054724,0,0,0,0,0,0,0,0,354.782595393764,146.657305146622,115.513163843487,4.07022109294692,6.86802196502686,13.4830831964526,1.00647397018091,1.88968825340271,31.4060677181377,0.00819692235667305,0.00573784555195621,46.0499736580303,6.4,0,0,0,0.00573784555195621,0.0125576728312198,0.0749736580303054,200,0.0457994103052749,9.42273082323541,0.233878320391118,0.64,0,1,1
